DATE,Num-CDE,CLIENT_ID,SEX,BIRTH,ID_PROD,PRICE_mensuel, Durée total,CATEG
2019-11-21,702308,156370,M,1974,276220,"412,06",43,0
2019-12-09,705573,162450,M,1975,80727,"251,66",31,0
2019-12-12,718704,207795,M,1991,14548,"378,47",31,0
2019-12-12,726964,208039,M,1974,186837,"374,31",31,0
2019-12-23,729810,176284,M,1975,14577,"310,91",31,0
2019-12-23,730809,185439,M,1980,186837,"221,44",31,0
2019-12-23,730332,176284,M,1965,307714,"218,5",31,0
2019-12-23,675696,186441,M,1965,157074,"663,13",16,0
2019-12-23,731016,133666,M,1978,188544,"295,27",37,0
2019-12-23,718958,207795,M,1985,14551,"346,06",31,0
2019-12-22,722978,161789,M,1973,273991,"465,44",31,0
2019-12-22,720971,155250,M,1971,273991,"469,53",31,0
2019-12-22,720308,163534,F,1985,276495,"264,61",43,0
2019-12-22,715818,171115,M,1970,191998,"350,8",43,0
2019-12-22,725922,80033,F,1991,277309,"175,89",31,0
2019-12-22,729171,176284,F,1981,307714,"250,57",31,0
2019-12-22,725863,80033,M,1994,277309,"175,91",31,0
2019-12-22,720170,156075,F,1967,273989,"439,24",31,0
2019-12-19,717729,156075,F,1980,275271,"474,25",31,0
2019-12-19,723708,133666,M,1970,14785,"370,79",37,0
2019-12-19,735920,216074,M,1963,234063,"122,76",31,0
2019-12-19,729010,133666,M,1987,229071,"286,64",37,0
2019-12-19,728550,133666,F,1980,276219,"277,85",37,0
2019-12-19,729160,176284,M,1969,14811,"428,73",31,0
2019-12-19,727511,133666,F,1991,33486,"246,55",37,0
2019-12-19,730503,146576,M,1969,186838,"527,17",31,0
2019-12-19,731570,176284,F,1969,14577,"348,56",31,0
2019-12-23,681611,80033,M,1996,275238,"175,67",31,0
2019-12-19,723029,161789,M,1988,304878,"568,8",31,0
2019-12-23,723395,154338,M,1981,14554,"451,44",25,0
2019-12-23,704969,162450,M,1965,82632,"330,67",31,0
2019-12-26,706273,133666,M,1969,294140,"383,51",37,0
2019-12-26,722867,162450,M,1963,82635,"325,76",31,0
2019-12-26,718666,207795,F,1960,230425,"294,71",31,0
2019-12-26,728577,133666,M,1985,277466,"300,78",37,0
2019-12-26,722878,161789,F,1973,273825,"459,84",31,0
2019-12-25,729164,176284,M,1970,307717,"295,28",31,0
2019-12-25,723760,132948,M,1992,186837,"473,19",34,0
2019-12-25,727510,133666,M,1983,14589,"368,59",37,0
2019-12-25,731583,176284,M,1971,14086,"429,2",31,0
2019-12-25,725576,156075,F,1969,277465,"479,83",31,0
2019-12-25,729132,176284,M,1965,14577,"299,95",31,0
2019-12-25,728788,146362,M,1990,11470,"695,29",43,0
2019-12-24,730228,176284,F,1986,14197,"319,48",31,0
2019-12-24,719554,149658,M,1982,184920,"379,21",43,0
2019-12-24,725920,80033,F,1992,277309,"175,89",31,0
2019-12-24,729847,176669,M,1968,307717,"271,55",31,0
2019-12-24,708891,133666,M,1970,294368,"322,92",37,0
2019-12-24,722918,161789,M,1971,273991,"489,27",31,0
2019-12-24,714149,148518,M,1960,125162,"649,05",43,0
2019-12-24,732619,163072,M,1977,192911,"427,8",19,0
2019-12-23,707570,52442,F,1972,187954,"71,81",26,0
2019-12-23,730234,176284,F,1969,14555,"300,97",31,0
2019-12-23,725951,80033,M,1991,277309,"175,89",31,0
2019-12-23,720596,133666,M,1976,188550,"292,1",37,0
2019-12-19,725996,80033,F,1992,276495,"231,94",31,0
2019-12-19,728533,207795,F,1971,276358,"353,63",43,0
2019-12-18,727397,133666,M,1975,14784,"341,26",37,0
2019-12-16,722848,162450,M,1970,82635,"255,73",31,0
2019-12-16,725878,80033,F,1978,277309,"175,89",31,0
2019-12-16,724446,160689,M,1965,186830,"503,82",43,0
2019-12-15,725965,80033,F,1995,276495,"231,94",31,0
2019-12-15,696749,133666,F,1986,294362,"312,77",37,0
2019-12-15,724966,80033,M,1971,294624,"442,92",31,0
2019-12-15,725401,156075,F,1972,99636,"468,31",31,0
2019-12-15,725989,80033,M,1989,276495,"231,94",31,0
2019-12-15,739866,155250,F,1978,152696,"518,22",6,0
2019-12-15,722922,156075,M,1965,99694,"522,52",31,0
2019-12-15,720609,133666,M,1974,294574,"299,23",37,0
2019-12-15,725915,80033,F,1992,277309,"175,89",31,0
2019-12-13,727789,176284,M,1968,14532,"231,58",31,0
2019-12-12,718675,207795,F,1991,229518,"251,5",31,0
2019-12-12,727442,133666,M,1972,277262,"308,39",37,0
2019-12-12,729756,175333,M,1966,14577,"299,87",31,0
2019-12-12,717420,154274,M,1960,163131,"244,41",34,0
2019-12-12,721413,133666,M,1980,294573,"294,1",37,0
2019-12-12,713342,207110,M,1961,260091,"233,71",31,0
2019-12-12,719945,149658,M,1989,304779,"365,87",43,0
2019-12-12,722948,161789,M,1994,273991,"504,22",25,0
2019-12-12,723980,207795,M,1993,231846,"295,64",31,0
2019-12-12,710620,133666,M,1991,294546,"334,62",37,0
2019-12-16,725972,80033,F,1992,276495,"231,94",31,0
2019-12-16,719726,163534,F,1989,34327,"470,13",43,0
2019-12-16,730658,176284,M,1978,14086,"435,65",31,0
2019-12-16,723862,133666,M,1975,14590,"296,86",37,0
2019-12-18,723598,73757,M,1963,304783,"363,45",43,0
2019-12-18,720688,155250,F,1970,273991,"483,02",31,0
2019-12-18,725425,156075,M,1977,18984,"477,84",31,0
2019-12-18,725970,80033,F,1994,276495,"231,94",31,0
2019-12-18,718948,207795,F,1974,14551,"332,52",31,0
2019-12-18,730550,169433,M,1900,165509,"153,66",31,0
2019-12-18,725900,80033,M,1994,277309,"175,89",31,0
2019-12-18,726481,162450,M,1965,82632,"293,58",31,0
2019-12-18,713328,80033,F,1993,294513,"277,33",31,0
2019-12-18,723613,162450,M,1983,80727,"225,15",31,0
2019-12-18,725868,80033,F,1987,277309,"175,89",31,0
2019-12-26,730679,176284,M,1966,307713,"204,03",31,0
2019-12-18,729662,176284,M,1959,307717,"346,36",31,0
2019-12-17,727474,133666,M,1981,14584,"242,53",37,0
2019-12-17,722873,162450,M,1958,82632,"328,05",31,0
2019-12-17,727187,201145,M,1971,276219,"590,98",34,0
2019-12-17,725311,223458,M,1974,251753,"194,63",43,0
2019-12-17,718667,207795,M,1972,230425,"288,96",31,0
2019-12-17,725941,80033,F,1995,277309,"175,89",31,0
2019-12-17,725911,80033,F,1988,277309,"175,89",31,0
2019-12-16,718439,223209,M,1959,294353,"581,78",55,0
2019-12-16,729134,175333,M,1965,14479,"458,46",31,0
2019-12-16,725428,156075,M,1966,277230,"388,89",43,0
2019-12-16,719057,207795,M,1973,230425,"287,49",31,0
2019-12-18,723835,133666,M,1973,14618,"475,96",37,0
2019-08-19,693341,206100,F,1993,294519,"124,29",34,0
2019-08-20,697955,162349,M,1972,14163,"618,89",31,0
2019-08-19,684730,206100,M,1973,273917,"67,08",34,0
2019-04-23,675860,206100,F,1972,294005,"105,48",46,0
2019-04-23,678384,206100,M,1970,304452,"114,45",34,0
2019-04-23,680611,73750,M,1985,190312,"428,57",25,0
2019-04-23,678853,155665,M,1972,13601,"91,73",43,0
2019-04-23,678395,206100,F,1962,273917,"89,85",34,0
2019-04-23,673387,206100,F,1962,294005,"72,23",46,0
2019-04-23,690965,206100,M,1963,14009,"133,7",40,0
2019-04-23,684081,159886,M,2001,188556,"248,4",43,0
2019-04-23,682960,206100,F,1977,304451,"44,64",46,0
2019-04-23,667082,133666,F,1994,276748,"249,2",37,0
2019-04-23,681704,139575,F,1991,294136,"699,01",27,0
2019-04-22,682160,162349,M,1969,14159,"448,75",31,0
2019-04-22,675907,206100,F,1977,294005,"83,73",46,0
2019-04-22,664378,206100,M,1980,290508,"24,03",43,0
2019-04-22,681599,162406,M,1971,229324,"435,31",43,0
2019-04-22,673433,206100,F,1964,273917,"89,85",34,0
2019-04-22,679192,206100,M,1979,273917,"81,69",46,0
2019-04-22,685462,155664,F,1980,13682,"81,23",43,0
2019-04-22,680623,162349,M,1976,229153,"328,08",31,0
2019-04-22,693734,207795,M,1964,13631,"312,91",31,0
2019-04-22,675848,155664,F,1972,13601,"91,73",43,0
2019-04-22,680608,73750,F,1975,190312,"441,47",31,0
2019-04-21,681824,206100,M,1974,304452,"90,14",34,0
2019-04-23,689896,170285,M,1962,188545,"434,14",38,0
2019-04-21,684876,206100,M,1982,14101,"64,92",34,0
2019-04-23,667655,152955,M,1965,163219,"213,45",25,0
2019-04-23,675688,133666,M,1971,307566,"351,83",37,0
2019-04-25,673748,162406,M,1977,14165,"495,35",43,0
2019-04-25,676779,207795,M,1963,229084,"326,93",31,0
2019-04-25,680617,162349,M,1972,13548,"609,75",31,0
2019-04-25,703647,46214,M,1965,144006,"456,93",32,0
2019-04-25,678387,206100,F,1964,304452,"114,45",34,0
2019-04-25,683761,207795,M,1963,12874,"507,95",31,0
2019-04-25,677503,207795,M,1971,13547,"547,01",43,0
2019-04-25,679176,206100,F,1975,14015,"97,17",43,0
2019-04-25,678388,206100,M,1965,14101,"72,95",46,0
2019-04-25,678391,206100,M,1984,294005,"45,31",46,0
2019-04-25,693150,206100,M,1966,294518,"111,67",46,0
2019-04-25,684249,206100,F,1977,14009,"44,04",46,0
2019-04-25,679626,206100,F,1973,273917,"89,85",34,0
2019-04-25,679148,206100,M,1965,304452,"52,92",46,0
2019-04-24,693768,207795,M,1975,14000,"336,65",31,0
2019-04-24,687389,28684,M,1989,80712,"278,76",32,0
2019-04-24,678414,206100,F,1985,294004,"63,98",46,0
2019-04-24,689148,206100,M,1969,14352,"49,32",46,0
2019-04-24,671849,206100,F,1971,14080,"76,73",43,0
2019-04-24,680596,162349,F,1974,11456,"558,56",31,0
2019-04-24,678389,206100,M,1962,294004,"95,94",46,0
2019-04-24,680444,162349,M,1981,229080,"330,24",31,0
2019-04-24,679495,206100,F,1965,273917,"89,85",34,0
2019-04-23,682141,206100,M,1975,294005,"86,52",46,0
2019-04-25,678817,140344,M,1970,162420,"568,8",28,0
2019-04-21,678364,206100,F,1969,14101,"58,46",46,0
2019-04-21,673423,206100,M,1970,294004,"65,14",46,0
2019-04-14,676388,201145,M,1971,274473,"541,11",43,0
2019-04-14,678307,162406,M,1962,229175,"355,75",31,0
2019-04-12,720967,155250,F,1972,186837,"403,83",31,0
2019-04-12,720493,133666,M,1977,294133,"424,6",37,0
2019-04-12,712897,162450,M,1969,96591,"394,29",31,0
2019-04-12,721537,145271,M,1958,165566,"265,89",43,0
2019-04-11,713440,161606,M,1965,126484,"255,57",46,0
2019-04-11,712848,164126,M,2000,184926,"207,49",43,0
2019-04-11,721424,133666,M,1980,276219,"293,52",37,0
2019-04-09,714082,162450,M,1990,80727,"197,18",31,0
2019-04-09,681601,80033,M,1994,275238,"175,67",31,0
2019-04-09,702270,163072,M,1965,186837,"256,83",31,0
2019-04-09,703009,171790,F,1965,186837,"305,55",31,0
2019-04-09,697459,162450,M,1973,80727,"247,69",31,0
2019-04-09,695317,150813,M,1969,186839,"343,6",25,0
2019-04-09,706933,207795,M,1969,14528,"358,15",31,0
2019-04-09,706169,162349,M,1964,14610,"596,28",31,0
2019-04-08,686359,133666,M,1985,276538,"229,23",37,0
2019-04-08,701245,163072,M,1975,184935,"284,72",31,0
2019-04-08,693727,156075,M,1964,14156,"478,77",31,0
2019-04-08,697081,133666,M,1985,260135,"256,99",37,0
2019-04-08,699332,158984,M,1972,14306,"768,05",43,0
2019-04-08,665429,133666,M,1972,307664,"355,05",37,0
2019-04-14,696796,173813,M,1990,304615,"730,63",16,0
2019-04-21,667520,201145,M,1981,273554,"448,49",43,0
2019-04-14,668165,133666,M,1987,276357,"223,23",37,0
2019-04-15,686674,155250,M,1968,273825,"443,56",31,0
2019-04-21,684245,162349,F,1966,12671,"533,1",31,0
2019-04-21,681838,206100,F,1971,304452,"71,77",46,0
2019-04-21,675868,206100,M,1964,273917,"89,85",34,0
2019-04-21,680916,206100,F,1963,294005,"114,76",34,0
2019-04-21,683872,206100,F,1970,14102,"105,84",34,0
2019-04-21,680906,206100,F,1966,12671,"84,23",43,0
2019-04-21,675513,146362,F,1992,293956,"546,86",43,0
2019-04-21,682974,206100,F,1989,294005,"70,15",46,0
2019-04-21,634646,159281,M,1963,277080,"103,07",34,0
2019-04-21,682958,206100,M,1963,304418,"107,99",34,0
2019-04-18,677520,154274,M,1972,186837,"307,88",55,0
2019-04-16,680106,133666,M,1974,96436,"767,72",37,0
2019-04-16,672515,207795,M,1966,13549,"602,78",31,0
2019-04-16,684671,215374,M,1960,187260,"217,61",55,0
2019-04-16,676692,156370,M,1962,187078,"492,91",43,0
2019-04-16,682163,162349,M,1966,229278,"364,61",31,0
2019-04-16,676800,133666,M,1965,307567,"341,72",37,0
2019-04-16,676289,162349,M,1972,229091,"290,38",31,0
2019-04-16,677513,133666,M,1972,293958,"381,41",37,0
2019-04-16,699958,174154,M,1994,304615,"567,82",7,0
2019-04-15,679128,207795,M,1977,229091,"292,92",31,0
2019-04-15,678449,135383,M,1972,294015,"582,18",31,0
2019-04-15,676788,133666,F,1967,162915,"204,58",37,0
2019-04-14,682445,207795,M,1974,229510,"254,68",31,0
2019-04-08,698125,162450,M,1975,80732,"221,99",31,0
2019-04-25,689871,206100,F,1974,14352,"90,27",46,0
2019-04-25,694839,207795,M,1974,229513,"286,5",31,0
2019-05-12,714739,150813,M,1981,186836,"304,32",55,0
2019-05-12,722973,161789,M,1983,273991,"505,26",31,0
2019-05-11,724802,223438,M,1981,251753,"186,24",43,0
2019-05-11,727404,223484,F,1974,251753,"163,49",55,0
2019-05-11,719165,207795,M,1962,229510,"265,43",31,0
2019-05-11,727343,133666,M,1990,33490,"300,36",37,0
2019-05-11,718208,162349,F,1986,229092,"285,14",31,0
2019-05-11,719266,150813,F,1972,186837,"237,73",55,0
2019-05-11,718758,162406,M,1964,14007,"388,05",31,0
2019-05-09,702103,162349,M,1983,229158,"300,98",31,0
2019-05-09,699619,163072,F,1979,186837,"240,26",31,0
2019-05-09,707424,133016,M,1978,186375,"727,61",31,0
2019-05-09,701885,163072,M,1991,186837,"353,83",25,0
2019-05-09,699051,163072,F,1985,163218,"264,56",25,0
2019-05-09,681607,80033,F,1991,275238,"175,67",31,0
2019-05-09,708949,207795,M,1980,229518,"253,89",31,0
2019-05-09,707165,163072,M,1974,187306,"204,96",31,0
2019-05-09,708185,162406,M,1967,14008,"352,46",31,0
2019-05-09,698723,133129,M,1977,186832,"392,14",55,0
2019-05-09,701960,163072,F,1979,186837,"175,88",31,0
2019-05-09,702571,207795,F,1984,230426,"304,54",31,0
2019-05-08,699447,163072,M,1968,163218,"192,17",31,0
2019-05-08,686967,80033,F,1989,294085,"314,48",31,0
2019-05-12,701110,163072,M,1991,162415,"257,54",31,0
2019-05-08,719770,175848,M,1989,229094,"264,94",31,0
2019-05-12,727504,133666,M,1975,233785,"224,17",37,0
2019-05-13,685781,152955,M,1965,230514,"137,6",34,0
2019-05-16,692072,155250,F,1975,294140,"588,21",31,0
2019-08-19,692033,206100,M,1981,12671,"89,85",43,0
2019-05-16,694332,207795,M,1974,229079,"318,63",31,0
2019-05-16,691761,146576,M,1973,184937,"685,31",37,0
2019-05-16,696436,207795,M,1970,229082,"281,85",31,0
2019-05-16,672142,140344,M,1990,187056,"424,35",30,0
2019-05-16,680857,162406,M,1963,13603,"609,6",31,0
2019-05-16,684231,133666,M,1967,187973,"355,76",37,0
2019-05-16,684559,170338,M,1965,188546,"324,47",43,0
2019-05-15,688815,155250,M,1973,187063,"546,85",31,0
2019-05-15,680070,133666,F,1968,307565,"331,55",37,0
2019-05-14,690553,152955,M,1901,230514,"160,7",37,0
2019-05-14,695681,207795,M,1962,229510,"272,55",31,0
2019-05-14,707084,169344,M,1978,38056,"48,59",31,0
2019-05-14,693782,207795,M,1966,229510,"267,55",31,0
2019-05-14,687593,162349,M,1966,230432,"339,57",55,0
2019-05-14,702708,174310,M,1980,304615,"533,53",7,0
2019-05-14,690206,207795,M,1991,229084,"331,02",31,0
2019-05-14,676781,162406,M,1971,14072,"571,5",31,0
2019-05-14,673370,156075,F,1968,186838,"452,54",31,0
2019-05-14,682149,162349,F,1988,229096,"289,75",31,0
2019-05-13,684204,162349,M,1971,230421,"401,34",31,0
2019-05-13,698870,152955,M,1965,230514,"99,39",34,0
2019-05-12,735846,223592,F,1963,51934,"221,28",43,0
2019-04-25,666743,146362,M,1972,96247,"760,69",43,0
2019-05-08,678761,132948,M,1983,186837,"448,37",35,0
2019-05-08,703086,163072,M,1978,162421,"262,17",31,0
2019-04-30,683882,206100,M,1966,14000,"80,33",46,0
2019-04-30,699181,174052,M,1963,304044,"605,96",19,0
2019-04-30,680098,152955,M,1979,230513,"83,7",34,0
2019-04-30,692419,206100,M,1966,294519,"124,29",34,0
2019-04-30,679158,206100,F,1961,294005,"68,05",46,0
2019-04-29,686384,155250,F,1964,273825,"398,3",31,0
2019-04-29,683910,162349,M,1960,14016,"399,98",31,0
2019-04-29,693705,206100,F,1967,294519,"124,29",34,0
2019-04-29,693114,206100,M,1965,14352,"115,3",40,0
2019-04-29,682976,155664,M,1964,294131,"80,66",43,0
2019-04-29,692400,155664,F,1968,294145,"85,91",43,0
2019-04-29,675891,206100,M,1968,273917,"84,58",40,0
2019-04-29,680125,206100,M,1975,294005,"76,69",40,0
2019-04-29,689167,206100,F,1982,14000,"95,76",46,0
2019-04-28,675988,206100,F,1979,294005,"83,73",46,0
2019-04-28,679235,206100,F,1964,294005,"83,73",46,0
2019-04-26,684838,133129,F,1972,307581,"356,8",55,0
2019-04-25,683907,162349,M,1977,229158,"342,6",35,0
2019-04-25,662395,206100,M,1982,14101,"75,05",46,0
2019-04-25,664394,206100,F,1965,290508,"24,03",43,0
2019-04-25,682875,206100,F,1965,304452,"52,92",46,0
2019-04-25,686381,155250,F,1975,294358,"456,86",28,0
2019-04-25,680280,145271,M,1958,186837,"271,03",43,0
2019-04-30,682342,73750,M,1985,163193,"399,46",31,0
2019-05-08,698890,162450,M,1971,307637,"453,84",31,0
2019-05-02,677506,207795,M,1984,14008,"341,19",31,0
2019-05-02,665107,154274,M,1963,186837,"431,78",37,0
2019-05-08,697574,163072,M,1978,304704,"276,54",31,0
2019-05-08,701125,162349,M,1975,14010,"352,16",31,0
2019-05-06,691851,162349,M,1971,13559,"558,1",31,0
2019-05-06,698942,207795,M,1966,229082,"287,36",31,0
2019-05-06,692020,80033,F,1984,294361,"261,33",31,0
2019-05-06,697430,162450,M,1968,229113,"281,75",31,0
2019-05-06,695313,156075,F,1974,14155,"467,03",31,0
2019-05-05,695350,159886,M,1965,182860,"292,81",40,0
2019-05-05,683585,154234,M,1965,273991,"429,39",31,0
2019-05-05,680439,162349,M,1972,229081,"301,92",31,0
2019-05-05,686406,162349,F,1988,229096,"307,4",31,0
2019-05-05,699466,162450,F,1982,229113,"281,5",31,0
2019-05-05,679166,133016,M,1969,294150,"629,23",31,0
2019-05-05,689684,133666,M,1988,33484,"207,62",37,0
2019-05-05,689681,133666,M,1985,13993,"292,92",37,0
2019-05-05,693113,207795,M,1994,229092,"285,84",31,0
2019-05-03,685477,156075,F,1967,31887,"437,96",31,0
2019-05-03,688416,169344,M,1972,274745,"278,05",31,0
2019-05-03,692132,173556,M,1971,304044,"782,31",7,0
2019-05-03,664826,156075,M,1968,103900,"601,75",29,0
2019-05-02,666678,172586,M,1984,80691,"307,64",34,0
2019-05-02,671579,207795,M,1971,14162,"530,11",31,0
2019-05-02,666731,133666,M,1992,293760,"206,11",37,0
2019-05-02,667559,201145,M,1966,276640,"591,87",37,0
2019-04-08,702642,161393,M,1965,186837,"480,68",31,0
2019-04-07,703014,163072,M,1970,187306,"283,5",31,0
2019-04-06,684479,152955,M,1981,163129,"165,75",40,0
2019-02-27,678311,207795,M,1969,229513,"278,18",31,0
2019-02-27,671699,207110,M,1969,187973,"330,06",40,0
2019-02-27,675166,164070,F,1972,186837,"315,98",31,0
2019-02-27,667144,207795,F,1962,229513,"309,37",31,0
2019-02-27,675159,164070,M,1971,14009,"335,39",31,0
2019-02-27,667443,178233,M,1980,184935,"270,02",43,0
2019-02-27,676385,135383,M,1964,294101,700,31,0
2019-02-26,690074,171002,M,1960,186836,"402,94",43,0
2019-02-26,671843,206100,M,1967,14009,"98,44",46,0
2019-02-26,673407,206100,M,1975,14009,"116,3",34,0
2019-02-26,665440,133666,M,1977,291739,"604,07",37,0
2019-02-26,656887,207095,M,1965,182879,"418,1",31,0
2019-02-26,660735,170285,M,1964,96285,"485,02",40,0
2019-02-26,689416,173082,M,1992,304044,"618,9",7,0
2019-02-26,691510,142707,F,1970,134555,"657,59",25,0
2019-02-26,653511,206100,F,1971,291602,"68,05",46,0
2019-02-26,675888,206100,F,1978,12671,"84,23",43,0
2019-02-25,662913,206100,F,1967,291602,"59,98",46,0
2019-02-25,661264,145271,M,1961,290508,"369,54",43,0
2019-02-25,676808,135383,M,1969,14157,"640,63",31,0
2019-02-25,665809,206100,M,1980,12999,"28,34",46,0
2019-02-25,672637,133666,M,1982,31859,"241,28",37,0
2019-02-25,672375,145271,F,1965,293851,"316,35",43,0
2019-02-28,676992,170285,F,1969,294134,"618,02",40,0
2019-02-25,671723,162406,M,1977,13601,"647,48",31,0
2019-02-28,666026,133666,M,1965,276566,"352,79",37,0
2019-02-28,680858,207795,M,1967,14000,"328,19",31,0
2019-03-06,691827,162349,F,1976,14008,"332,02",31,0
2019-03-06,690631,207110,M,1962,290508,"449,52",31,0
2019-03-06,688826,155250,F,1981,293952,"394,81",31,0
2019-03-04,677091,207795,M,1987,14000,"324,94",31,0
2019-03-04,675639,133666,M,1965,276220,"312,14",37,0
2019-03-04,680634,162349,M,1979,230425,"305,61",31,0
2019-03-04,677098,207795,M,1973,229081,"301,92",31,0
2019-03-03,674947,207110,F,1964,187290,"350,3",40,0
2019-03-03,673776,133666,M,1968,276219,"265,45",37,0
2019-03-03,676809,162349,M,1962,229510,"276,75",20,0
2019-03-03,675622,207795,M,1969,229324,"515,08",31,0
2019-03-03,672726,159886,M,1965,162414,"299,02",37,0
2019-03-03,672608,172586,F,1963,81984,"243,45",43,0
2019-03-02,673107,146576,M,1959,33530,"568,23",43,0
2019-03-02,663652,172586,M,1973,81036,"315,42",39,0
2019-03-02,664005,73750,M,1983,13999,478,25,0
2019-03-02,662732,151590,M,1956,80692,"258,74",43,0
2019-03-02,669126,152955,F,1965,228940,"154,29",40,0
2019-03-01,657546,135383,M,1965,293807,"444,15",31,0
2019-03-01,668220,207795,M,1972,14001,"350,38",31,0
2019-03-01,667147,207795,M,1962,12797,"521,28",31,0
2019-02-28,676787,133666,M,1966,188547,"291,13",37,0
2019-02-28,678308,207795,M,1973,229179,"341,57",31,0
2019-02-28,673789,133666,M,1978,14199,"296,44",37,0
2019-03-06,686968,80033,M,1992,294361,"261,33",31,0
2019-02-25,676796,203467,M,1973,96442,"826,68",37,0
2019-02-24,678756,47248,M,1965,188562,"259,37",47,0
2019-02-20,668234,206100,M,1963,273917,"89,85",34,0
2019-02-20,664930,206100,F,1963,291429,"106,11",34,0
2019-02-20,679488,206100,M,1962,14010,"83,41",46,0
2019-02-20,667349,155665,M,1979,304419,"91,69",34,0
2019-02-20,662829,155664,F,1969,12671,"84,23",43,0
2019-02-20,687381,146576,M,1990,274476,"877,88",30,0
2019-02-20,659259,206100,M,1983,14015,"81,23",43,0
2019-02-20,663114,206100,F,1961,12671,"27,22",43,0
2019-02-20,667393,133666,M,1977,188550,"282,76",37,0
2019-02-19,668757,171115,F,1978,162420,"375,27",31,0
2019-02-19,667299,159281,F,1981,12999,"42,77",34,0
2019-02-19,680868,206100,M,1962,14080,"76,73",43,0
2019-02-19,666948,137352,M,1977,273917,"461,77",34,0
2019-02-19,677501,207795,M,1988,229082,"268,9",43,0
2019-02-19,673400,206100,F,1965,14101,"115,07",34,0
2019-02-19,673403,206100,M,1965,273917,"89,85",34,0
2019-02-19,634678,206100,F,1972,291602,"105,77",40,0
2019-02-19,672512,162406,M,1979,12765,"438,8",31,0
2019-02-19,677507,207795,M,1964,14008,"331,52",31,0
2019-02-18,662917,206100,M,1981,291602,"59,76",46,0
2019-02-18,673747,162406,M,1961,14203,"551,44",31,0
2019-02-18,675876,206100,M,1976,304452,"114,45",34,0
2019-02-18,675918,206100,F,1966,304452,"114,45",34,0
2019-02-20,678263,206100,F,1962,304452,"114,45",34,0
2019-02-24,679125,203467,M,1962,96442,"820,83",37,0
2019-02-20,666810,133666,M,1987,307592,"411,88",37,0
2019-02-21,674304,215174,F,1957,162880,"173,55",55,0
2019-02-24,675851,206100,F,1964,14010,"95,77",40,0
2019-02-24,675125,162349,M,1974,229158,"292,24",31,0
2019-02-24,691552,45593,M,1965,186837,"496,04",45,0
2019-02-24,674322,156075,F,1972,186904,"506,27",31,0
2019-02-24,675863,155664,M,1964,14015,"26,85",43,0
2019-02-24,668663,206100,M,1964,14009,"48,59",46,0
2019-02-24,665149,206100,M,1968,291602,"114,76",34,0
2019-02-24,665625,206100,F,1976,304452,"78,45",34,0
2019-02-24,662945,151590,F,1970,79759,"331,18",43,0
2019-02-24,667939,156075,M,1978,276212,"421,58",31,0
2019-02-24,654597,206100,F,1974,291602,"60,8",46,0
2019-02-24,671801,171115,F,1979,187288,"317,07",31,0
2019-02-24,665485,206100,F,1967,304451,"107,99",34,0
2019-02-22,665629,206100,F,1965,291602,"83,73",46,0
2019-02-21,678368,206100,F,1978,304452,"66,97",46,0
2019-02-21,662811,206100,F,1985,304452,"105,52",40,0
2019-02-21,663565,207110,M,1964,96211,"426,32",40,0
2019-02-21,678815,206100,F,1969,14000,"60,85",46,0
2019-02-21,671577,207795,M,1980,13603,"603,19",31,0
2019-02-21,663096,206100,F,1964,291602,"113,22",34,0
2019-02-21,679149,206100,F,1968,304452,"114,45",34,0
2019-02-21,658043,206100,M,1976,14163,"90,98",43,0
2019-02-21,662398,206100,F,1966,12671,"84,23",43,0
2019-02-21,665110,137352,M,1972,184935,"408,42",37,0
2019-03-06,688916,152955,M,1979,187055,"398,08",28,0
2019-03-06,681608,80033,F,1990,275238,"175,67",31,0
2019-03-06,707537,174778,M,1994,304615,"407,67",30,0
2019-03-28,678273,145271,F,1969,186838,"342,78",43,0
2019-03-28,680854,207795,M,1960,229513,"278,18",31,0
2019-03-28,661780,163072,M,1985,187306,"186,11",34,0
2019-03-28,676843,145271,M,1969,162956,"331,19",43,0
2019-03-28,673795,133666,M,1965,294003,"298,34",37,0
2019-03-27,665443,133666,M,1965,294009,"263,59",37,0
2019-03-27,677509,207795,M,1974,229510,"254,97",31,0
2019-03-27,680856,207795,M,1964,229310,"315,88",31,0
2019-03-27,692954,215486,M,1969,50282,"92,82",43,0
2019-03-27,682829,133666,M,1965,188544,"277,23",37,0
2019-03-26,674358,135383,F,1980,294087,"583,09",31,0
2019-03-25,662590,162349,F,1965,13548,"575,5",31,0
2019-03-25,675009,73757,M,1971,304704,"443,3",28,0
2019-03-25,678336,207795,M,1974,229513,"312,87",31,0
2019-03-25,673711,162349,F,1985,229096,"308,17",31,0
2019-03-24,693476,173653,M,1985,81800,"455,42",20,0
2019-03-24,675124,162349,M,1952,14070,"474,16",31,0
2019-03-21,673808,133666,M,1966,188544,"319,86",37,0
2019-03-21,667778,131078,M,1965,186837,"470,24",35,0
2019-03-20,675127,162349,M,1985,229308,"310,3",31,0
2019-03-20,662764,172586,M,1963,81036,"326,53",38,0
2019-03-20,671574,155250,F,1971,292136,"585,44",31,0
2019-03-20,685486,168832,M,1980,14015,"669,56",31,0
2019-03-28,662444,162349,M,1969,229158,"389,38",27,0
2019-03-20,662839,156075,M,1980,13310,"801,59",31,0
2019-03-28,675042,162349,M,1967,14203,"531,18",31,0
2019-03-31,661815,137352,M,1985,188569,"299,23",55,0
